0.0	-1.4323051533000801
0.5	0.6773333715448617
1.0	0.9766355239991269
1.5	1.464519607493693
2.0	-0.5892544893805732
2.5	-1.1965383460240013
3.0	1.041747328616821
3.5	-0.5711809392070646
4.0	-1.2011954284845252
4.5	1.3648690443205478
5.0	-0.12645005748041488
5.5	0.24818738808986054
6.0	1.0978525189615975
6.5	-0.9027364483514998
7.0	2.0740348670032245
7.5	1.1901491988446438
8.0	0.6734512678371585
8.5	-0.44671329276817273
9.0	-0.6691734121594746
9.5	-0.0530324835286211
10.0	1.1838956571391936
10.5	-0.7368048150676709
11.0	1.41672099184485
11.5	0.43584722983524155
12.0	0.36712995660595654
12.5	-0.9144677724157136
13.0	-2.3827112184863526
13.5	1.1923095939715151
14.0	0.38341032810791587
14.5	-1.2472628644921204
15.0	-0.6951826958687368
15.5	-0.2768170605467043
16.0	-0.11366409898719528
16.5	1.8892979982169633
17.0	-0.12067976044295965
17.5	-0.05351243672157899
18.0	-0.22861575367405607
18.5	-1.266936456497292
19.0	0.40900908462195257
19.5	-0.038285559229496814
20.0	0.8974163733124956
20.5	-1.1124411608118348
21.0	-0.1852257967364096
21.5	0.11664678582521842
22.0	-0.351444322618387
22.5	-0.47613845163451946
23.0	-1.7933967278119491
23.5	0.3964492998145702
24.0	0.9889491420113242
24.5	0.3527149407937684
25.0	0.261181733846981
25.5	-1.1836306921164477
26.0	0.2884053770383126
26.5	-0.2154524731119868
27.0	-0.44420612555705286
27.5	1.1157942492609076
28.0	-1.8215160333480722
28.5	0.25533607696919713
29.0	1.2353525209496663
29.5	-0.4678802490295702
30.0	-0.14222409391698124
30.5	1.1816190400819038
31.0	-0.4575102397921434
31.5	0.25436112715696596
32.0	0.07035205181164511
32.5	-1.8793731750311007
33.0	0.015675146384283703
33.5	0.8676649490003812
34.0	1.5242786472190883
34.5	1.123907531814218
35.0	-0.4580179058790138
35.5	0.9321542365105564
36.0	2.15758211016899
36.5	0.7502454757227616
37.0	0.799769049600655
37.5	-1.0353448048962755
38.0	-0.4299240368333618
38.5	0.2842194402156457
39.0	-0.46102484981908937
39.5	0.5610011415112592
40.0	0.8767842395202918
40.5	0.6167367033302442
41.0	-0.2887574038111357
41.5	-0.4192086318391425
42.0	-0.3910313946227948
42.5	1.533045377310003
43.0	-1.1110266548926861
43.5	-0.847326944293795
44.0	0.286104713923384
44.5	0.9067556446886008
45.0	0.026322037068523634
45.5	0.23091567080284836
46.0	-0.42117696094283874
46.5	1.5682985254978221
47.0	-0.7005010253114051
47.5	1.0788985946165242
48.0	1.9136827706497033
48.5	0.875279383700705
49.0	-1.7276467431319233
49.5	0.7316189588980209
50.0	-0.9673058819364985
50.5	0.09335589411422311
51.0	-0.1857796949893639
51.5	0.5498918918855104
52.0	0.1058741248066691
52.5	-1.018020108912127
53.0	1.023391931543088
53.5	1.7743510063343468
54.0	1.502162588965941
54.5	-0.13370083633636354
55.0	-0.21911843780825047
55.5	1.0245646951268745
56.0	1.6846731323925448
56.5	1.1510321694551684
57.0	-0.7093819880479717
57.5	1.4581047153132158
58.0	2.024880474956885
58.5	-2.4622479032389815
59.0	0.015309902169330378
59.5	0.5024824458209017
60.0	-1.598117595491805
60.5	0.29736879448309755
61.0	-0.4882061249344911
61.5	0.7660254780347556
62.0	-0.18204900690305062
62.5	0.07792345447838793
63.0	-0.3744959523564647
63.5	0.5636480241840893
64.0	-1.501824810444929
64.5	-0.49494053715379077
65.0	-0.7667428561850818
65.5	1.2876903606837922
66.0	-0.6345736751848491
66.5	1.7087919247740457
67.0	2.0591479041649405
67.5	-1.138119955981259
68.0	-0.23799377582112768
68.5	0.06809071341838167
69.0	0.20601290266030928
69.5	-0.10560706968826662
70.0	0.37044569782130676
70.5	-0.1988864428189006
71.0	0.20923107016630088
71.5	0.5240260621789141
72.0	-0.9502245289443122
72.5	0.5457615493091559
73.0	0.1199184246384647
73.5	-0.11397027623915536
74.0	0.10760081602193801
74.5	-0.2636911531337117
75.0	-0.10576988151278757
75.5	-0.5995495889436663
76.0	0.8362672965207095
76.5	0.572583413288044
77.0	0.8080371964152016
77.5	0.052824992224095486
78.0	-0.9705572972473984
78.5	1.8491297495054932
79.0	2.115024550316892
79.5	-0.45395174549935247
80.0	-0.327816959767116
80.5	-0.4023925945737332
81.0	1.8644814301766497
81.5	-0.52675836395998
82.0	-1.1680314078683476
82.5	1.2157277139959852
83.0	0.389616783634388
83.5	0.029564593758844154
84.0	1.539968639864004
84.5	-1.1225537102212706
85.0	0.09042904310665945
85.5	0.28701228411357654
86.0	0.5120748931703025
86.5	1.276691787757496
87.0	-2.297158784457611
87.5	1.6248012136301957
88.0	-0.8715600955406684
88.5	0.8449274112624051
89.0	0.2952339761652306
89.5	0.5427214862214595
90.0	-0.20036792584459537
90.5	0.3015019194397684
91.0	0.9329182598826113
91.5	0.2898924205879894
92.0	0.009736468811177663
92.5	-0.015841962862650664
93.0	1.7303141470908558
93.5	-2.198421020843217
94.0	0.40188864003049596
94.5	1.0361183215140901
95.0	0.03539564872894621
95.5	0.24382417497299833
96.0	0.1310522634816268
96.5	-1.6984627814340245
97.0	0.11475164147491981
97.5	1.4878345656520104
98.0	-1.7489176942060207
98.5	-1.0204677485027847
99.0	-0.2814327593936654
99.5	-0.2153336579678427
100.0	-0.6086514573792492
